time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,0.054233024375338,0.051162217894262466,11.704657336993234,0.044976588660428085,6.260940975268067,0.0,0.15406771881110595,0.16875358763508289,2.788708016182901,0.12331670537811033,0.008303181493439851,0.0,465.1821705486623,465.222421251422,462.89863518366957,463.7789229696541
1.2600000000000007,0.06404076626193211,0.06247064635729641,11.87980753425739,0.053144041832080546,6.260846857558821,0.0,0.17278665966640175,0.20915102435149463,3.0489233000217792,0.15391490461038404,-0.044903186477999305,0.0,494.85866848004304,490.9265408561971,490.7712479916495,493.05165479135474
1.3200000000000007,0.07494074358352701,0.07630043591818213,12.068394113492392,0.06303377301673496,6.25778817149348,0.0,0.19086011180398144,0.252918798394792,3.2367041447801053,0.18066811525876886,-0.0673040715901193,0.0,473.4327466290664,471.7043809738947,472.1731816008467,474.2561258017362
1.3800000000000008,0.0869646820427519,0.09290137583807821,12.266831134484649,0.07389144812631798,6.2543943802796385,0.0,0.21032261362869212,0.30158932381902886,3.3773566312262417,0.1815403026380346,-0.040899107817138375,0.0,458.8208201118939,460.91013654893203,460.09267280183565,460.1921586729579
1.4400000000000008,0.10029776778016002,0.11284936208179452,12.476177025334252,0.08470388401556406,6.252299828187514,0.0,0.23436426937706661,0.3645935550970169,3.6000383040730783,0.1774026838274991,-0.025030213433740414,0.0,484.66857257959765,485.85935065845655,485.5675343494989,485.28540077325323
1.5000000000000009,0.11498800389151514,0.13647207863994162,12.694630374267733,0.09528132070542217,6.251020886761729,0.0,0.25543846484445915,0.4238581435841967,3.681363285544095,0.17397175743782442,-0.014765380213623851,0.0,445.0589231845272,445.89830735054255,443.37597391702946,443.12402641407573
1.560000000000001,0.1310331698461227,0.16406365478168977,12.920005001883522,0.10589822895559475,6.250244140670034,0.0,0.2794737495004238,0.4969603726816288,3.830491744863763,0.18231375485464357,-0.009534619416768808,0.0,466.4411791394614,466.84964183667495,465.16604121627086,465.84741765781445
1.620000000000001,0.14838015068647917,0.19576911006855455,13.149603871312216,0.11686795429700236,6.249318257136414,0.0,0.2988192669147829,0.5608293062477513,3.8226948414648145,0.1838378339393981,-0.031099416060544536,0.0,418.386034481975,416.50413396391883,417.5018333473382,417.66951115846706
1.680000000000001,0.16690691069594954,0.23149409423383085,13.378677958008293,0.12835296967544707,6.2473993568218,0.0,0.3189018303649866,0.6309693142311369,3.8129813705996276,0.20337371422447084,-0.033806917969921364,0.0,417.73255798190297,417.49592779861655,415.7930354110771,417.53903808242546
1.740000000000001,0.18668093482361436,0.27165988339714403,13.607371540969556,0.14069767337700068,6.245177643723871,0.0,0.3404152540650385,0.7089482231666744,3.809955252657791,0.21010260939094275,-0.04440633038803155,0.0,421.00425754278587,420.08533193867396,418.5695104126507,419.19908011844956
